Date,Time,TDS,Turbidity,Temperature
2024-10-27T17:22:46, 16, 880,11.56,
2024-10-27T17:22:52, 15, 876,11.56,
2024-10-27T17:22:58, 17, 877,11.56,
2024-10-27T17:23:04, 16, 877,11.5,
2024-10-27T17:23:10, 16, 877,11.56,
2024-10-27T17:23:16, 16, 871,11.56,
2024-10-27T17:23:22, 16, 876,11.56,
2024-10-27T17:23:28, 16, 877,11.5,
2024-10-27T17:23:34, 16, 876,11.5,
2024-10-27T17:23:40, 16, 877,11.56,
2024-10-27T17:23:46, 16, 878,11.56,
2024-10-27T17:23:52, 16, 872,11.5,
2024-10-27T17:23:58, 16, 878,11.56,
2024-10-27T17:24:04, 17, 878,11.5,
2024-10-27T17:24:10, 16, 881,11.5,
2024-10-27T17:24:16, 17, 878,11.5,
2024-10-27T17:24:22, 16, 875,11.56,
2024-10-27T17:24:28, 15, 877,11.56,
2024-10-27T17:24:34, 16, 878,11.56,
2024-10-27T17:24:40, 16, 873,11.56,
2024-10-27T17:24:46, 16, 880,11.5,
2024-10-27T17:24:52, 16, 880,11.56,
2024-10-27T17:24:58, 15, 881,11.56,
2024-10-27T17:25:04, 17, 881,11.56,
2024-10-27T17:25:10, 16, 881,11.56,
2024-10-27T17:25:16, 16, 883,11.56,
2024-10-27T17:25:22, 15, 881,11.56,
2024-10-27T17:25:28, 17, 882,11.56,
2024-10-27T17:25:34, 17, 882,11.56,
2024-10-27T17:25:40, 17, 881,11.56,
2024-10-27T17:25:46, 15, 880,11.56,
2024-10-27T17:25:52, 16, 883,11.56,
2024-10-27T17:25:58, 16, 879,11.56,
2024-10-27T17:26:04, 16, 882,11.56,
2024-10-27T17:26:10, 16, 879,11.56,
2024-10-27T17:26:16, 16, 881,11.56,
2024-10-27T17:26:22, 15, 882,11.56,
2024-10-27T17:26:28, 16, 880,11.56,
2024-10-27T17:26:34, 16, 880,11.56,
2024-10-27T17:26:40, 17, 883,11.56,
2024-10-27T17:26:46, 16, 881,11.56,
2024-10-27T17:26:52, 16, 882,11.56,
2024-10-27T17:26:58, 16, 879,11.56,
2024-10-27T17:27:04, 15, 884,11.56,
2024-10-27T17:27:10, 16, 883,11.56,
2024-10-27T17:27:16, 16, 881,11.56,
2024-10-27T17:27:22, 17, 881,11.56,
2024-10-27T17:27:28, 15, 881,11.56,
2024-10-27T17:27:34, 17, 881,11.56,
2024-10-27T17:27:40, 16, 885,11.56,
2024-10-27T17:27:46, 16, 878,11.56,
2024-10-27T17:27:52, 16, 883,11.56,
2024-10-27T17:27:58, 15, 885,11.56,
2024-10-27T17:28:04, 15, 881,11.56,
2024-10-27T17:28:10, 16, 881,11.56,
2024-10-27T17:28:16, 16, 878,11.56,
2024-10-27T17:28:22, 16, 885,11.56,
2024-10-27T17:28:28, 15, 882,11.56,
2024-10-27T17:28:34, 16, 881,11.56,
2024-10-27T17:28:40, 17, 882,11.56,
2024-10-27T17:28:46, 17, 881,11.56,
2024-10-27T17:28:52, 16, 881,11.56,
2024-10-27T17:28:58, 16, 881,11.56,
2024-10-27T17:29:04, 15, 881,11.56,
2024-10-27T17:29:10, 16, 882,11.56,
2024-10-27T17:29:16, 16, 880,11.56,
2024-10-27T17:29:22, 16, 879,11.56,
2024-10-27T17:29:28, 16, 880,11.56,
2024-10-27T17:29:34, 16, 876,11.56,
2024-10-27T17:29:40, 16, 881,11.56,
2024-10-27T17:29:46, 16, 880,11.56,
2024-10-27T17:29:52, 16, 881,11.56,
2024-10-27T17:29:58, 15, 880,11.56,
2024-10-27T17:30:04, 15, 880,11.56,
2024-10-27T17:30:10, 16, 882,11.56,
2024-10-27T17:30:16, 16, 882,11.56,
2024-10-27T17:30:22, 16, 876,11.56,
2024-10-27T17:30:28, 15, 882,11.56,
2024-10-27T17:30:34, 16, 888,11.56,
2024-10-27T17:30:40, 17, 887,11.56,
2024-10-27T17:30:46, 17, 888,11.56,
2024-10-27T17:30:52, 16, 881,11.56,
2024-10-27T17:30:58, 15, 887,11.56,
2024-10-27T17:31:04, 16, 886,11.56,
2024-10-27T17:31:10, 16, 885,11.56,
2024-10-27T17:31:16, 16, 887,11.56,
2024-10-27T17:31:22, 18, 887,11.56,
2024-10-27T17:31:28, 16, 884,11.56,
2024-10-27T17:31:34, 16, 886,11.5,
2024-10-27T17:31:40, 16, 885,11.56,
2024-10-27T17:31:46, 16, 886,11.56,
2024-10-27T17:31:52, 18, 887,11.56,
2024-10-27T17:31:58, 16, 891,11.56,
2024-10-27T17:32:04, 16, 886,11.56,
2024-10-27T17:32:10, 15, 887,11.56,
2024-10-27T17:32:16, 15, 885,11.56,
2024-10-27T17:32:22, 16, 888,11.56,
2024-10-27T17:32:28, 16, 886,11.56,
2024-10-27T17:32:34, 16, 886,11.56,
2024-10-27T17:32:40, 17, 886,11.56,
2024-10-27T17:32:47, 15, 886,11.56,
2024-10-27T17:32:53, 16, 887,11.56,
2024-10-27T17:32:59, 15, 886,11.56,
2024-10-27T17:33:05, 16, 891,11.56,
2024-10-27T17:33:11, 15, 886,11.56,
2024-10-27T17:33:17, 16, 884,11.56,
2024-10-27T17:33:23, 16, 890,11.56,
2024-10-27T17:33:29, 15, 891,11.56,
2024-10-27T17:33:35, 16, 886,11.56,
2024-10-27T17:33:41, 16, 888,11.56,
2024-10-27T17:33:47, 16, 892,11.56,
2024-10-27T17:33:53, 16, 886,11.56,
2024-10-27T17:33:59, 17, 887,11.56,
2024-10-27T17:34:05, 16, 888,11.56,
2024-10-27T17:34:11, 16, 883,11.56,
2024-10-27T17:34:17, 15, 887,11.56,
2024-10-27T17:34:23, 16, 892,11.56,
2024-10-27T17:34:29, 16, 887,11.56,
2024-10-27T17:34:35, 16, 890,11.56,
2024-10-27T17:34:41, 15, 886,11.56,
2024-10-27T17:34:47, 16, 883,11.56,
2024-10-27T17:34:53, 16, 884,11.56,
2024-10-27T17:34:59, 16, 887,11.56,
2024-10-27T17:35:05, 15, 891,11.56,
2024-10-27T17:35:11, 16, 887,11.56,
2024-10-27T17:35:17, 15, 886,11.56,
2024-10-27T17:35:23, 16, 887,11.56,
2024-10-27T17:35:29, 16, 889,11.56,
2024-10-27T17:35:35, 16, 887,11.56,
2024-10-27T17:35:41, 16, 888,11.56,
2024-10-27T17:35:47, 16, 887,11.56,
2024-10-27T17:35:53, 16, 887,11.56,
2024-10-27T17:35:59, 17, 887,11.56,
2024-10-27T17:36:05, 15, 886,11.56,
2024-10-27T17:36:11, 16, 888,11.56,
2024-10-27T17:36:17, 16, 888,11.56,
2024-10-27T17:36:23, 16, 884,11.56,
2024-10-27T17:36:29, 16, 886,11.56,
2024-10-27T17:36:35, 17, 888,11.56,
2024-10-27T17:36:41, 17, 887,11.56,
2024-10-27T17:36:47, 15, 888,11.56,
2024-10-27T17:36:53, 16, 889,11.56,
2024-10-27T17:36:59, 15, 887,11.56,
2024-10-27T17:37:05, 16, 885,11.56,
2024-10-27T17:37:11, 16, 884,11.56,
2024-10-27T17:37:17, 16, 886,11.56,
2024-10-27T17:37:23, 17, 888,11.56,
2024-10-27T17:37:29, 17, 890,11.56,
2024-10-27T17:37:35, 16, 890,11.56,
2024-10-27T17:37:41, 16, 888,11.56,
2024-10-27T17:37:47, 17, 888,11.56,
2024-10-27T17:37:53, 16, 886,11.56,
2024-10-27T17:37:59, 16, 886,11.56,
2024-10-27T17:38:05, 16, 892,11.56,
2024-10-27T17:38:11, 17, 890,11.56,
2024-10-27T17:38:17, 17, 888,11.56,
2024-10-27T17:38:23, 15, 886,11.56,
2024-10-27T17:38:29, 16, 888,11.56,
2024-10-27T17:38:35, 16, 887,11.56,
2024-10-27T17:38:41, 16, 887,11.56,
2024-10-27T17:38:47, 17, 887,11.56,
2024-10-27T17:38:53, 15, 887,11.56,
2024-10-27T17:38:59, 16, 891,11.56,
2024-10-27T17:39:05, 16, 887,11.56,
2024-10-27T17:39:11, 17, 888,11.56,
2024-10-27T17:39:17, 16, 886,11.56,
2024-10-27T17:39:23, 16, 886,11.56,
2024-10-27T17:39:29, 16, 884,11.56,
2024-10-27T17:39:35, 17, 887,11.56,
2024-10-27T17:39:41, 16, 886,11.56,
2024-10-27T17:39:47, 16, 891,11.56,
2024-10-27T17:39:53, 17, 887,11.56,
2024-10-27T17:39:59, 16, 884,11.56,
2024-10-27T17:40:05, 16, 886,11.56,
2024-10-27T17:40:11, 19, 890,11.56,
2024-10-27T17:40:17, 16, 883,11.56,
2024-10-27T17:40:23, 16, 888,11.56,
2024-10-27T17:40:29, 15, 887,11.56,
2024-10-27T17:40:35, 16, 882,11.56,
2024-10-27T17:40:41, 16, 887,11.56,
2024-10-27T17:40:47, 16, 886,11.56,
2024-10-27T17:40:53, 17, 887,11.56,
2024-10-27T17:40:59, 16, 886,11.56,
2024-10-27T17:41:05, 16, 888,11.56,
2024-10-27T17:41:11, 16, 883,11.56,
2024-10-27T17:41:17, 16, 887,11.56,
2024-10-27T17:41:23, 16, 888,11.56,
2024-10-27T17:41:29, 16, 887,11.56,
2024-10-27T17:41:35, 16, 886,11.56,
2024-10-27T17:41:41, 16, 886,11.56,
2024-10-27T17:41:47, 16, 882,11.56,
2024-10-27T17:41:53, 16, 888,11.56,
2024-10-27T17:41:59, 16, 888,11.56,
2024-10-27T17:42:05, 17, 890,11.56,
2024-10-27T17:42:11, 16, 886,11.56,
2024-10-27T17:42:17, 16, 885,11.56,
2024-10-27T17:42:23, 17, 888,11.56,
2024-10-27T17:42:29, 17, 887,11.56,
2024-10-27T17:42:35, 18, 887,11.56,
2024-10-27T17:42:41, 16, 882,11.56,
2024-10-27T17:42:47, 15, 886,11.56,
2024-10-27T17:42:53, 16, 888,11.56,
2024-10-27T17:42:59, 16, 886,11.56,
2024-10-27T17:43:05, 16, 885,11.56,
2024-10-27T17:43:11, 15, 886,11.56,
2024-10-27T17:43:17, 16, 892,11.56,
2024-10-27T17:43:23, 16, 891,11.56,
2024-10-27T17:43:29, 16, 887,11.56,
2024-10-27T17:43:35, 17, 891,11.56,
2024-10-27T17:43:41, 16, 886,11.56,
2024-10-27T17:43:47, 16, 891,11.56,
2024-10-27T17:43:53, 17, 888,11.63,
2024-10-27T17:43:59, 15, 890,11.63,
2024-10-27T17:44:05, 16, 887,11.56,
2024-10-27T17:44:11, 16, 888,11.56,
2024-10-27T17:44:17, 16, 883,11.56,
2024-10-27T17:44:23, 17, 889,11.56,
2024-10-27T17:44:29, 17, 890,11.56,
2024-10-27T17:44:35, 16, 886,11.56,
2024-10-27T17:44:41, 17, 889,11.56,
2024-10-27T17:44:47, 17, 888,11.56,
2024-10-27T17:44:53, 16, 885,11.56,
2024-10-27T17:44:59, 15, 887,11.56,
2024-10-27T17:45:05, 16, 888,11.56,
2024-10-27T17:45:11, 17, 887,11.56,
2024-10-27T17:45:17, 16, 888,11.56,
2024-10-27T17:45:23, 16, 887,11.56,
2024-10-27T17:45:29, 16, 886,11.56,
2024-10-27T17:45:35, 16, 887,11.56,
2024-10-27T17:45:41, 17, 889,11.63,
2024-10-27T17:45:47, 16, 884,11.56,
2024-10-27T17:45:53, 16, 887,11.56,
2024-10-27T17:45:59, 16, 888,11.56,
2024-10-27T17:46:05, 16, 882,11.56,
2024-10-27T17:46:11, 17, 886,11.56,
2024-10-27T17:46:17, 15, 891,11.56,
2024-10-27T17:46:23, 16, 891,11.56,
2024-10-27T17:46:29, 16, 889,11.56,
2024-10-27T17:46:35, 17, 890,11.56,
2024-10-27T17:46:41, 17, 888,11.56,
2024-10-27T17:46:47, 16, 887,11.56,
2024-10-27T17:46:53, 16, 887,11.56,
2024-10-27T17:46:59, 16, 887,11.56,
2024-10-27T17:47:05, 16, 891,11.56,
2024-10-27T17:47:11, 16, 886,11.56,
2024-10-27T17:47:17, 16, 886,11.56,
2024-10-27T17:47:23, 15, 887,11.56,
2024-10-27T17:47:29, 16, 888,11.56,
2024-10-27T17:47:35, 16, 887,11.56,
2024-10-27T17:47:41, 16, 886,11.56,
2024-10-27T17:47:47, 17, 887,11.56,
2024-10-27T17:47:53, 14, 887,11.56,
2024-10-27T17:47:59, 16, 887,11.56,
2024-10-27T17:48:05, 16, 883,11.56,
2024-10-27T17:48:11, 16, 891,11.56,
2024-10-27T17:48:17, 16, 881,11.56,
2024-10-27T17:48:23, 16, 882,11.56,
2024-10-27T17:48:29, 17, 887,11.56,
2024-10-27T17:48:35, 16, 887,11.56,
2024-10-27T17:48:41, 16, 881,11.56,
2024-10-27T17:48:47, 15, 884,11.56,
2024-10-27T17:48:53, 15, 884,11.56,
2024-10-27T17:48:59, 15, 886,11.56,
2024-10-27T17:49:05, 15, 885,11.56,
2024-10-27T17:49:11, 16, 885,11.56,
2024-10-27T17:49:17, 16, 889,11.56,
2024-10-27T17:49:23, 16, 890,11.56,
2024-10-27T17:49:29, 16, 886,11.56,
2024-10-27T17:49:35, 16, 885,11.56,
2024-10-27T17:49:41, 16, 883,11.56,
2024-10-27T17:49:47, 17, 889,11.63,
2024-10-27T17:49:53, 16, 882,11.56,
2024-10-27T17:49:59, 17, 886,11.63,
2024-10-27T17:50:05, 16, 890,11.56,
2024-10-27T17:50:11, 16, 885,11.56,
2024-10-27T17:50:17, 16, 886,11.56,
2024-10-27T17:50:23, 15, 884,11.56,
2024-10-27T17:50:29, 17, 888,11.56,
2024-10-27T17:50:35, 16, 885,11.56,
2024-10-27T17:50:41, 16, 889,11.56,
2024-10-27T17:50:47, 16, 885,11.56,
2024-10-27T17:50:53, 16, 885,11.56,
2024-10-27T17:50:59, 17, 886,11.56,
2024-10-27T17:51:05, 17, 885,11.56,
2024-10-27T17:51:11, 16, 890,11.56,
2024-10-27T17:51:17, 17, 885,11.56,
2024-10-27T17:51:23, 15, 884,11.56,
2024-10-27T17:51:29, 16, 885,11.56,
2024-10-27T17:51:35, 16, 887,11.56,
2024-10-27T17:51:41, 15, 884,11.56,
2024-10-27T17:51:47, 16, 885,11.56,
2024-10-27T17:51:53, 17, 886,11.56,
2024-10-27T17:51:59, 16, 885,11.56,
2024-10-27T17:52:05, 16, 884,11.56,
2024-10-27T17:52:11, 16, 882,11.56,
2024-10-27T17:52:17, 16, 884,11.56,
2024-10-27T17:52:23, 15, 884,11.56,
2024-10-27T17:52:29, 16, 880,11.56,
2024-10-27T17:52:35, 15, 884,11.56,
2024-10-27T17:52:41, 16, 884,11.56,
2024-10-27T17:52:47, 16, 881,11.56,
2024-10-27T17:52:53, 15, 883,11.56,
2024-10-27T17:52:59, 16, 884,11.56,
2024-10-27T17:53:05, 15, 885,11.56,
2024-10-27T17:53:11, 16, 889,11.56,
2024-10-27T17:53:17, 17, 885,11.56,
2024-10-27T17:53:23, 15, 884,11.56,
2024-10-27T17:53:29, 17, 885,11.56,
2024-10-27T17:53:35, 16, 885,11.56,
2024-10-27T17:53:41, 15, 884,11.56,
2024-10-27T17:53:47, 17, 885,11.56,
2024-10-27T17:53:53, 15, 885,11.56,
2024-10-27T17:53:59, 16, 884,11.56,
2024-10-27T17:54:05, 16, 884,11.56,
2024-10-27T17:54:11, 17, 885,11.56,
2024-10-27T17:54:17, 16, 883,11.56,
2024-10-27T17:54:23, 15, 883,11.63,
2024-10-27T17:54:29, 15, 884,11.56,
2024-10-27T17:54:35, 17, 883,11.56,
2024-10-27T17:54:41, 16, 882,11.56,
2024-10-27T17:54:47, 16, 884,11.56,
2024-10-27T17:54:53, 19, 883,11.56,
2024-10-27T17:54:59, 16, 882,11.56,
2024-10-27T17:55:05, 15, 882,11.63,
2024-10-27T17:55:11, 16, 880,11.56,
2024-10-27T17:55:17, 17, 882,11.56,
2024-10-27T17:55:23, 16, 883,11.56,
2024-10-27T17:55:29, 17, 879,11.56,
2024-10-27T17:55:35, 15, 797,11.56,
2024-10-27T17:55:41, 15, 816,11.56,
2024-10-27T17:55:47, 15, 823,11.56,
2024-10-27T17:55:53, 14, 830,11.63,
2024-10-27T17:55:59, 15, 836,11.63,
2024-10-27T17:56:05, 16, 839,11.56,
2024-10-27T17:56:11, 15, 840,11.56,
2024-10-27T17:56:17, 15, 843,11.63,
2024-10-27T17:56:23, 15, 809,11.63,
2024-10-27T17:56:29, 15, 846,11.56,
2024-10-27T17:56:35, 15, 844,11.56,
2024-10-27T17:56:41, 15, 836,11.56,
2024-10-27T17:56:47, 15, 840,11.63,
2024-10-27T17:56:53, 15, 827,11.56,
2024-10-27T17:56:59, 16, 846,11.56,
2024-10-27T17:57:05, 15, 849,11.56,
2024-10-27T17:57:11, 16, 856,11.56,
2024-10-27T17:57:17, 16, 856,11.56,
2024-10-27T17:57:23, 15, 856,11.56,
2024-10-27T17:57:29, 15, 852,11.56,
2024-10-27T17:57:35, 15, 856,11.56,
2024-10-27T17:57:41, 15, 858,11.63,
2024-10-27T17:57:47, 16, 858,11.56,
2024-10-27T17:57:53, 15, 856,11.56,
2024-10-27T17:57:59, 15, 848,11.56,
2024-10-27T17:58:05, 15, 821,11.56,
2024-10-27T17:58:11, 14, 845,11.56,
2024-10-27T17:58:17, 15, 819,11.56,
2024-10-27T17:58:23, 15, 853,11.56,
2024-10-27T17:58:29, 15, 866,11.56,
2024-10-27T17:58:35, 15, 868,11.56,
2024-10-27T17:58:41, 16, 868,11.56,
2024-10-27T17:58:47, 15, 868,11.63,
2024-10-27T17:58:53, 16, 870,11.56,
2024-10-27T17:58:59, 15, 867,11.63,
2024-10-27T17:59:05, 15, 835,11.63,
2024-10-27T17:59:11, 16, 859,11.56,
2024-10-27T17:59:17, 15, 865,11.56,
2024-10-27T17:59:23, 16, 864,11.56,
2024-10-27T17:59:29, 15, 868,11.56,
2024-10-27T17:59:35, 15, 864,11.56,
2024-10-27T17:59:41, 15, 864,11.56,
2024-10-27T17:59:47, 15, 864,11.63,
2024-10-27T17:59:53, 15, 864,11.56,
2024-10-27T17:59:59, 15, 864,11.56,
2024-10-27T18:00:05, 15, 860,11.63,
2024-10-27T18:00:11, 13, 811,11.63,
2024-10-27T18:00:17, 17, 859,11.63,
2024-10-27T18:00:23, 15, 862,11.63,
2024-10-27T18:00:29, 18, 862,11.56,
2024-10-27T18:00:35, 15, 863,11.56,
2024-10-27T18:00:41, 15, 861,11.63,
2024-10-27T18:00:47, 16, 869,11.56,
2024-10-27T18:00:53, 15, 869,11.56,
2024-10-27T18:00:59, 16, 867,11.56,
2024-10-27T18:01:05, 16, 866,11.56,
2024-10-27T18:01:11, 15, 866,11.56,
2024-10-27T18:01:17, 16, 869,11.56,
2024-10-27T18:01:23, 16, 867,11.56,
2024-10-27T18:01:29, 16, 867,11.56,
2024-10-27T18:01:35, 15, 866,11.56,
2024-10-27T18:01:41, 16, 867,11.63,
2024-10-27T18:01:47, 16, 866,11.56,
2024-10-27T18:01:53, 15, 873,11.56,
2024-10-27T18:01:59, 15, 865,11.56,
2024-10-27T18:02:05, 15, 864,11.56,
2024-10-27T18:02:11, 15, 861,11.63,
2024-10-27T18:02:17, 15, 864,11.56,
2024-10-27T18:02:23, 17, 864,11.63,
2024-10-27T18:02:29, 15, 861,11.56,
2024-10-27T18:02:35, 15, 861,11.56,
2024-10-27T18:02:41, 15, 861,11.56,
2024-10-27T18:02:47, 14, 810,11.56,
2024-10-27T18:02:53, 15, 851,11.56,
2024-10-27T18:02:59, 15, 856,11.56,
2024-10-27T18:03:05, 24, 857,11.56,
2024-10-27T18:03:11, 15, 857,11.56,
2024-10-27T18:03:17, 16, 859,11.56,
2024-10-27T18:03:24, 16, 857,11.63,
2024-10-27T18:03:30, 16, 861,11.63,
2024-10-27T18:03:36, 15, 859,11.63,
2024-10-27T18:03:42, 15, 859,11.63,
2024-10-27T18:03:48, 15, 858,11.63,
2024-10-27T18:03:54, 15, 856,11.56,
2024-10-27T18:04:00, 15, 857,11.56,
2024-10-27T18:04:06, 15, 859,11.63,
2024-10-27T18:04:12, 15, 859,11.63,
2024-10-27T18:04:18, 15, 857,11.63,
2024-10-27T18:04:24, 16, 856,11.63,
2024-10-27T18:04:30, 15, 861,11.56,
2024-10-27T18:04:36, 17, 859,11.56,
2024-10-27T18:04:42, 15, 834,11.63,
2024-10-27T18:04:48, 16, 836,11.63,
2024-10-27T18:04:54, 15, 844,11.56,
2024-10-27T18:05:00, 15, 845,11.56,
2024-10-27T18:05:06, 15, 851,11.63,
2024-10-27T18:05:12, 16, 862,11.56,
2024-10-27T18:05:18, 16, 863,11.56,
2024-10-27T18:05:24, 15, 862,11.63,
2024-10-27T18:05:30, 15, 863,11.56,
2024-10-27T18:05:36, 17, 865,11.56,
2024-10-27T18:05:42, 15, 868,11.56,
2024-10-27T18:05:48, 15, 872,11.63,
2024-10-27T18:05:54, 15, 868,11.56,
2024-10-27T18:06:00, 15, 868,11.63,
2024-10-27T18:06:06, 15, 864,11.63,
2024-10-27T18:06:12, 15, 868,11.56,
2024-10-27T18:06:18, 15, 867,11.63,
2024-10-27T18:06:24, 16, 870,11.63,
2024-10-27T18:06:30, 16, 869,11.56,
2024-10-27T18:06:36, 16, 869,11.63,
2024-10-27T18:06:42, 16, 872,11.63,
2024-10-27T18:06:48, 17, 872,11.63,
2024-10-27T18:06:54, 16, 868,11.63,
2024-10-27T18:07:00, 17, 872,11.63,
2024-10-27T18:07:06, 16, 867,11.56,
2024-10-27T18:07:12, 15, 871,11.63,
2024-10-27T18:07:18, 15, 870,11.63,
2024-10-27T18:07:24, 17, 872,11.63,
2024-10-27T18:07:30, 16, 871,11.56,
2024-10-27T18:07:36, 16, 872,11.56,
2024-10-27T18:07:42, 16, 875,11.63,
2024-10-27T18:07:48, 14, 876,11.63,
2024-10-27T18:07:54, 16, 873,11.63,
2024-10-27T18:08:00, 17, 872,11.63,
2024-10-27T18:08:06, 16, 872,11.63,
2024-10-27T18:08:12, 16, 877,11.63,
2024-10-27T18:08:18, 16, 877,11.63,
2024-10-27T18:08:24, 15, 872,11.63,
2024-10-27T18:08:30, 15, 872,11.63,
2024-10-27T18:08:36, 16, 873,11.56,
2024-10-27T18:08:42, 16, 880,11.63,
2024-10-27T18:08:48, 16, 884,11.63,
2024-10-27T18:08:54, 16, 886,11.56,
2024-10-27T18:09:00, 16, 887,11.56,
2024-10-27T18:09:06, 16, 886,11.63,
2024-10-27T18:09:12, 16, 883,11.63,
2024-10-27T18:09:18, 15, 886,11.56,
2024-10-27T18:09:24, 15, 886,11.63,
2024-10-27T18:09:30, 16, 883,11.63,
2024-10-27T18:09:36, 16, 887,11.63,
2024-10-27T18:09:42, 16, 887,11.63,
2024-10-27T18:09:48, 15, 888,11.63,
2024-10-27T18:09:54, 16, 884,11.63,
2024-10-27T18:10:00, 16, 891,11.63,
2024-10-27T18:10:06, 16, 888,11.63,
2024-10-27T18:10:12, 16, 888,11.63,
2024-10-27T18:10:18, 16, 887,11.63,
2024-10-27T18:10:24, 16, 892,11.63,
2024-10-27T18:10:30, 16, 887,11.63,
2024-10-27T18:10:36, 16, 884,11.63,
2024-10-27T18:10:42, 16, 887,11.63,
2024-10-27T18:10:48, 15, 886,11.63,
2024-10-27T18:10:54, 15, 887,11.63,
2024-10-27T18:11:00, 13, 890,11.63,
2024-10-27T18:11:06, 15, 886,11.63,
2024-10-27T18:11:12, 17, 887,11.63,
2024-10-27T18:11:18, 16, 885,11.63,
2024-10-27T18:11:24, 16, 887,11.63,
2024-10-27T18:11:30, 16, 886,11.63,
2024-10-27T18:11:36, 16, 887,11.63,
2024-10-27T18:11:42, 16, 886,11.63,
2024-10-27T18:11:48, 16, 887,11.63,
2024-10-27T18:11:54, 17, 888,11.63,
2024-10-27T18:12:00, 16, 882,11.63,
2024-10-27T18:12:06, 16, 887,11.63,
2024-10-27T18:12:12, 16, 885,11.63,
2024-10-27T18:12:18, 16, 888,11.63,
2024-10-27T18:12:24, 15, 887,11.63,
2024-10-27T18:12:30, 16, 886,11.69,
2024-10-27T18:12:36, 15, 888,11.63,
2024-10-27T18:12:42, 16, 892,11.63,
2024-10-27T18:12:48, 17, 888,11.63,
2024-10-27T18:12:54, 16, 888,11.63,
2024-10-27T18:13:00, 16, 886,11.63,
2024-10-27T18:13:06, 15, 887,11.63,
2024-10-27T18:13:12, 16, 892,11.63,
2024-10-27T18:13:18, 17, 889,11.63,
2024-10-27T18:13:24, 17, 889,11.63,
2024-10-27T18:13:30, 18, 888,11.63,
2024-10-27T18:13:36, 16, 888,11.63,
2024-10-27T18:13:42, 15, 887,11.63,
2024-10-27T18:13:48, 15, 886,11.63,
2024-10-27T18:13:54, 17, 888,11.63,
2024-10-27T18:14:00, 16, 888,11.63,
2024-10-27T18:14:06, 16, 888,11.63,
2024-10-27T18:14:12, 15, 887,11.63,
2024-10-27T18:14:18, 16, 887,11.69,
2024-10-27T18:14:24, 15, 889,11.69,
2024-10-27T18:14:30, 16, 887,11.69,
2024-10-27T18:14:36, 17, 889,11.63,
2024-10-27T18:14:42, 17, 888,11.63,
2024-10-27T18:14:48, 16, 889,11.63,
2024-10-27T18:14:54, 15, 888,11.63,
2024-10-27T18:15:00, 16, 887,11.69,
2024-10-27T18:15:06, 16, 889,11.69,
2024-10-27T18:15:12, 16, 885,11.69,
2024-10-27T18:15:18, 15, 887,11.63,
2024-10-27T18:15:24, 16, 888,11.69,
2024-10-27T18:15:30, 16, 888,11.63,
2024-10-27T18:15:36, 15, 888,11.63,
2024-10-27T18:15:42, 15, 888,11.69,
2024-10-27T18:15:48, 16, 887,11.63,
2024-10-27T18:15:54, 16, 887,11.63,
2024-10-27T18:16:00, 17, 891,11.69,
2024-10-27T18:16:06, 16, 890,11.63,
2024-10-27T18:16:12, 16, 888,11.63,
2024-10-27T18:16:18, 16, 889,11.69,
2024-10-27T18:16:24, 16, 887,11.63,
2024-10-27T18:16:30, 16, 885,11.63,
2024-10-27T18:16:36, 16, 887,11.69,
2024-10-27T18:16:42, 16, 890,11.69,
2024-10-27T18:16:48, 16, 888,11.69,
2024-10-27T18:16:54, 17, 888,11.69,
2024-10-27T18:17:00, 16, 885,11.69,
2024-10-27T18:17:06, 15, 887,11.69,
2024-10-27T18:17:12, 16, 888,11.69,
2024-10-27T18:17:18, 16, 888,11.69,
2024-10-27T18:17:24, 17, 889,11.69,
2024-10-27T18:17:30, 20, 888,11.63,
2024-10-27T18:17:36, 16, 884,11.63,
2024-10-27T18:17:42, 16, 892,11.69,
2024-10-27T18:17:48, 16, 887,11.69,
2024-10-27T18:17:54, 16, 890,11.69,
2024-10-27T18:18:00, 16, 888,11.69,
2024-10-27T18:18:06, 16, 888,11.69,
2024-10-27T18:18:12, 16, 887,11.69,
2024-10-27T18:18:18, 16, 888,11.69,
2024-10-27T18:18:24, 15, 888,11.69,
2024-10-27T18:18:30, 15, 887,11.63,
2024-10-27T18:18:36, 15, 887,11.69,
2024-10-27T18:18:42, 16, 888,11.69,
2024-10-27T18:18:48, 16, 887,11.69,
2024-10-27T18:18:54, 16, 888,11.69,
2024-10-27T18:19:00, 16, 887,11.69,
2024-10-27T18:19:06, 16, 888,11.69,
2024-10-27T18:19:12, 16, 887,11.69,
2024-10-27T18:19:18, 17, 888,11.69,
2024-10-27T18:19:24, 16, 886,11.69,
2024-10-27T18:19:30, 16, 886,11.69,
2024-10-27T18:19:36, 16, 886,11.69,
2024-10-27T18:19:42, 17, 888,11.63,
2024-10-27T18:19:48, 16, 881,11.69,
2024-10-27T18:19:54, 16, 885,11.69,
2024-10-27T18:20:00, 17, 885,11.69,
2024-10-27T18:20:06, 16, 884,11.69,
2024-10-27T18:20:12, 16, 890,11.69,
2024-10-27T18:20:18, 16, 886,11.69,
2024-10-27T18:20:24, 16, 886,11.69,
2024-10-27T18:20:30, 17, 886,11.69,
2024-10-27T18:20:36, 17, 886,11.69,
2024-10-27T18:20:42, 16, 887,11.69,
2024-10-27T18:20:48, 16, 887,11.69,
2024-10-27T18:20:54, 16, 886,11.69,
